"OPTIONSET","UDC_PRODUCT_GROUP","LOC","ENDDATE","PROJECTED_OH","SIMULATION_NAME"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","BR01","31-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","JW07","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","1478","28-FEB-25","588.51","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","UT01","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","AP02","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","GJ01","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1489","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","D1588","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_SCRAP","1014","30-APR-25","133.84","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","1593","21-MAR-25","756.43","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOFP","1001","30-JUN-25","2601.26","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1568","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1456","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1202","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1417","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1568","31-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1441","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_DIVERSION","1566","07-MAY-25","203.06","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","PB01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","GJ01","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_TRIMMING","1036","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTLPF","MH02","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1478","30-JUN-25","66.34","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","1440","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1588","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","LRPC","DL01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","JW02","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","1001","07-MAY-25","53544.94","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA_SCRAP","1014","14-APR-25","8.39","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","MH02","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","TN04","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_SECOND","1037","21-MAR-25","1.24","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","SCRAP_LOSS","1014","28-FEB-25","33.54","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_SCRAP","1001","14-APR-25","120.52","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","HR01","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1421","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1451","07-APR-25","872.34","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","GJ01","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","SCRAP_LOSS","1078","14-APR-25","1440.91","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","RJ01","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1209","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","D1013","21-MAR-25","3.86","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BRM","RJ01","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","MH04","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BLOOMS","PB01","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","OR01","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","JW02","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL_DIVERSION","1566","07-MAY-25","271.04","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","D1566","14-MAY-25","33.72","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","D1018","14-MAY-25","2.47","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","MH04","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1614","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI_SCRAP","1014","31-MAR-25","141.64","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","1014","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","1001","14-MAR-25","303.22","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","AP02","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","UK01","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","D1566","07-APR-25","11.43","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","1014","21-APR-25","1330.35","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOFP","1491","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","KA01","31-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","KA02","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","1464","07-MAY-25","49","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","AP01","31-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1007","31-MAY-25","28.93","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1421","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","GJ01","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","MP01","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","D1464","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTWRC","RJ01","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","1018","07-APR-25","37","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","RJ01","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BILLETS","1254","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","SCRAP_LOSS","1036","14-APR-25","54.01","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","D1043","21-MAR-25","1.94","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","MH01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1445","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTLPF","MH02","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","AP01","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","1202","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","DL01","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","JW07","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","1014","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA_SECOND","1013","07-MAR-25","468.46","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","RJ02","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","WB01","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","UK01","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","CG01","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","TN04","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","D1455","07-APR-25","3.26","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","SCRAP_LOSS","1013","14-APR-25","1651.96","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTWRC","1422","07-APR-25","40","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","BS","1422","31-MAR-25","6.49","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1451","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1458","30-APR-25","1","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","D1037","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1466","14-MAY-25","289.42","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","GJ01","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_DIVERSION","1019","14-APR-25","103.66","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","1014","07-MAR-25","1603.25","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP","1014","14-MAR-25","1080","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","1256","14-MAY-25","14","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","BS","MH02","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTLPF","MH02","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","D1595","28-FEB-25","3.27","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GA","1481","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GA","1486","31-MAY-25","223.41","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","1445","07-MAR-25","550.2","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","DL01","30-APR-25","14.57","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1418","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","TN01","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","D1451","21-MAR-25","4.38","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1219","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","MH02","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1456","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1540","31-MAR-25","3.36","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1440","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_SECOND","1014","14-MAR-25","76.02","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","1465","21-MAY-25","36.53","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1521","07-MAY-25","1","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","MP01","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GA","D1486","30-APR-25","15.2","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","LPF","HR01","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","HR01","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","GJ01","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","D1440","07-MAY-25","3.09","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","TN04","31-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","TN04","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1417","14-MAR-25","575.12","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","MH01","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","MH01","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","MX04","21-APR-25","2283.44","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1441","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","LRPC","OR01","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","MH02","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BLM","MH01","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","D1568","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","1478","31-MAR-25","63.78","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","KA01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","UK01","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","JW02","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI_DIVERSION","1014","31-MAR-25","451.87","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1209","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1456","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH_DIVERSION","1001","14-MAY-25",".66","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1478","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","1417","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BLOOMS","1235","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1522","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1481","07-MAY-25","205.43","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","KA02","14-APR-25","1364.86","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","KA02","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","MP01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1441","21-APR-25","40","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","PB01","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","PB01","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1593","21-APR-25","61.4","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_SCRAP","1036","21-MAR-25",".53","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","BR01","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","MX02","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","KA02","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GA","1440","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","D1593","30-APR-25","13.85","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","KA01","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","D1043","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRAN","1014","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","1001","31-MAY-25","6114.28","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BLOOMS","1002","14-MAR-25","18711.11","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","MH05","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1201","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1521","14-APR-25","163.72","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1491","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","D1592","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1483","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","KA01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1595","14-MAY-25","20","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","D1555","14-MAY-25","84.38","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","1468","07-MAR-25","70","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","1232","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","MH05","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","HR01","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HEX","HR01","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","TN02","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","D1456","30-JUN-25","4.96","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","SLAB","1219","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","SCRAP_LOSS","1018","07-MAR-25","923.07","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1593","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","CG01","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GLP","1566","30-APR-25","460","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","DL01","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","D1468","28-FEB-25",".52","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","MH04","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI_DIVERSION","1014","28-FEB-25","28.29","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1018","21-APR-25","4983.68","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_TRIMMING","1037","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","D1491","28-FEB-25","1.48","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1014","28-FEB-25","8171.54","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","1422","28-FEB-25","455.21","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1440","31-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH_SECOND","1037","07-MAR-25","47.25","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1565","14-MAR-25","3973.51","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","1541","07-APR-25","23.19","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","RJ02","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","RJ01","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","HR01","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","AS01","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","KA03","28-FEB-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","MH01","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","1007","21-APR-25","27977.87","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","1014","14-MAY-25","19.99","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOFP","1228","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","D1037","14-MAR-25","-.05","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1441","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1001","31-MAR-25","20198.95","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1001","30-JUN-25","12079.08","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","JW02","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","UK01","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BLOOMS","DL01","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","BR01","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1001","28-FEB-25","111898.94","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","MH02","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","D1592","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BLM","1002","31-MAY-25","104.53","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1593","14-MAY-25","250","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_SECOND","1013","21-APR-25","168.44","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1001","30-JUN-25","371.79","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1483","14-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","1476","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","1202","07-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","1441","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOFP","1421","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","BS","MP01","30-JUN-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NCO_TMT","1078","14-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","OR01","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1422","28-FEB-25","962.08","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_DIVERSION","1018","21-MAR-25","182.05","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","1228","07-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1441","30-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","AP01","21-MAR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","DL01","07-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","BR01","21-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GL_SECOND","1014","07-APR-25","1062.88","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","AP02","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1591","21-APR-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_SECOND","1014","07-MAR-25","50.59","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","1037","21-APR-25","336.41","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","GI","D1036","07-MAR-25","14.19","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1480","14-MAY-25","0","MONTHLY_BASE"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1480","14-MAR-25","0","MONTHLY_BASE"
